Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Sun Jul 25 2021 16:33:38 GMT+0200 (GMT+02:00),0.00158005,,213790720,148497784,normal
Sun Jul 25 2021 16:33:38 GMT+0200 (GMT+02:00),0.00158005,[OUT] - 200 [GET] http://www.google.it/,213790720,148497784,normal
Sun Jul 25 2021 16:33:39 GMT+0200 (GMT+02:00),0.00158005,,213790720,148552816,normal
Sun Jul 25 2021 16:33:40 GMT+0200 (GMT+02:00),0.00158005,,213790720,148552816,normal
Sun Jul 25 2021 16:33:41 GMT+0200 (GMT+02:00),0.00147512,,213573632,148552816,normal
Sun Jul 25 2021 16:33:41 GMT+0200 (GMT+02:00),0.00147512,[OUT] - 200 [GET] http://www.google.it/,213573632,148552816,normal
Sun Jul 25 2021 16:33:42 GMT+0200 (GMT+02:00),0.00147512,,213573632,148552816,normal
Sun Jul 25 2021 16:33:43 GMT+0200 (GMT+02:00),0.00161705,,214032384,148636920,normal
Sun Jul 25 2021 16:33:44 GMT+0200 (GMT+02:00),0.00161705,,214032384,148636920,normal
Sun Jul 25 2021 16:33:44 GMT+0200 (GMT+02:00),0.00161705,[OUT] - 200 [GET] http://www.google.it/,214032384,148636920,normal
Sun Jul 25 2021 16:33:45 GMT+0200 (GMT+02:00),0.00161705,,213725184,148636920,normal
Sun Jul 25 2021 16:33:46 GMT+0200 (GMT+02:00),0.00161705,,213725184,148636920,normal
Sun Jul 25 2021 16:33:47 GMT+0200 (GMT+02:00),0.00224606,,213725184,148636920,normal
Sun Jul 25 2021 16:33:47 GMT+0200 (GMT+02:00),0.00224606,[OUT] - 200 [GET] http://www.google.it/,213725184,148636920,normal
Sun Jul 25 2021 16:33:48 GMT+0200 (GMT+02:00),0.00224606,,213725184,148636920,normal
Sun Jul 25 2021 16:33:49 GMT+0200 (GMT+02:00),0.00146294,,213417984,148742008,normal
Sun Jul 25 2021 16:33:50 GMT+0200 (GMT+02:00),0.00146294,,213417984,148742008,normal
Sun Jul 25 2021 16:33:50 GMT+0200 (GMT+02:00),0.00146294,[OUT] - 200 [GET] http://www.google.it/,213417984,148742008,normal
Sun Jul 25 2021 16:33:51 GMT+0200 (GMT+02:00),0.00146294,,213958656,148742008,normal
Sun Jul 25 2021 16:33:52 GMT+0200 (GMT+02:00),0.00146294,,213958656,148742008,normal
Sun Jul 25 2021 16:33:53 GMT+0200 (GMT+02:00),0.00148744,,213958656,148742008,normal
Sun Jul 25 2021 16:33:53 GMT+0200 (GMT+02:00),0.00148744,[OUT] - 200 [GET] http://www.google.it/,213958656,148742008,normal
Sun Jul 25 2021 16:33:54 GMT+0200 (GMT+02:00),0.00148744,,213958656,148742008,normal
Sun Jul 25 2021 16:33:55 GMT+0200 (GMT+02:00),0.00148744,,213639168,148817440,normal
Sun Jul 25 2021 16:33:56 GMT+0200 (GMT+02:00),0.00148744,,213639168,148817440,normal
Sun Jul 25 2021 16:33:56 GMT+0200 (GMT+02:00),0.00148744,[OUT] - 200 [GET] http://www.google.it/,213639168,148817440,normal
Sun Jul 25 2021 16:33:57 GMT+0200 (GMT+02:00),0.0017082,,214188032,148817440,normal
Sun Jul 25 2021 16:33:58 GMT+0200 (GMT+02:00),0.0017082,,214188032,148817440,normal
Sun Jul 25 2021 16:33:59 GMT+0200 (GMT+02:00),0.00189018,,214188032,148902808,normal
Sun Jul 25 2021 16:33:59 GMT+0200 (GMT+02:00),0.00189018,[OUT] - 200 [GET] http://www.google.it/,214188032,148902808,normal
Sun Jul 25 2021 16:34:00 GMT+0200 (GMT+02:00),0.00189018,,214188032,148902808,normal
Sun Jul 25 2021 16:34:01 GMT+0200 (GMT+02:00),0.00186719,,213860352,148902808,normal
Sun Jul 25 2021 16:34:02 GMT+0200 (GMT+02:00),0.00186719,,213860352,148902808,normal
Sun Jul 25 2021 16:34:02 GMT+0200 (GMT+02:00),0.00186719,[OUT] - 200 [GET] http://www.google.it/,213860352,148902808,normal
Sun Jul 25 2021 16:34:03 GMT+0200 (GMT+02:00),0.00186719,,213561344,148962408,normal
Sun Jul 25 2021 16:34:04 GMT+0200 (GMT+02:00),0.00186719,,213561344,148962408,normal
Sun Jul 25 2021 16:34:05 GMT+0200 (GMT+02:00),0.00169559,,213561344,148962408,normal
Sun Jul 25 2021 16:34:05 GMT+0200 (GMT+02:00),0.00169559,[OUT] - 200 [GET] http://www.google.it/,213561344,148962408,normal
Sun Jul 25 2021 16:34:06 GMT+0200 (GMT+02:00),0.00169559,,213561344,148962408,normal
