Time,Cpu_Usage_Percentage,Network_Call,RAM_Usage_Percentage,Garbage_Collector,Class
Tue Jul 13 2021 18:47:48 GMT+0200 (GMT+02:00),0.000538517,,212750336,146124448,normal
Tue Jul 13 2021 18:47:48 GMT+0200 (GMT+02:00),0.000538517,[OUT] - 200 [GET] http://www.google.it/,212750336,146124448,normal
Tue Jul 13 2021 18:47:49 GMT+0200 (GMT+02:00),0.000538517,,212750336,146124448,normal
Tue Jul 13 2021 18:47:50 GMT+0200 (GMT+02:00),0.000686729,,213041152,146124448,normal
Tue Jul 13 2021 18:47:50 GMT+0200 (GMT+02:00),0.000686729,[IN] - 201 [POST] /api/patients,213041152,146124448,normal
Tue Jul 13 2021 18:47:51 GMT+0200 (GMT+02:00),0.000686729,,213041152,146124448,normal
Tue Jul 13 2021 18:47:51 GMT+0200 (GMT+02:00),0.000686729,[OUT] - 200 [GET] http://www.google.it/,213041152,146124448,anomaly
Tue Jul 13 2021 18:47:51 GMT+0200 (GMT+02:00),0.000686729,[IN] - 403 [POST] /api/patients,213041152,146124448,normal
Tue Jul 13 2021 18:47:52 GMT+0200 (GMT+02:00),0.000686729,,213041152,146124448,normal
Tue Jul 13 2021 18:47:53 GMT+0200 (GMT+02:00),0.000686729,,213041152,146124448,normal
Tue Jul 13 2021 18:47:54 GMT+0200 (GMT+02:00),0.000584628,,213700608,146124448,normal
Tue Jul 13 2021 18:47:54 GMT+0200 (GMT+02:00),0.000584628,[OUT] - 200 [GET] http://www.google.it/,213700608,146124448,normal
Tue Jul 13 2021 18:47:55 GMT+0200 (GMT+02:00),0.000584628,,213700608,146124448,normal
Tue Jul 13 2021 18:47:55 GMT+0200 (GMT+02:00),0.000584628,[IN] - 201 [POST] /api/patients,213700608,146124448,normal
Tue Jul 13 2021 18:47:56 GMT+0200 (GMT+02:00),0.000584628,,213233664,146179896,normal
Tue Jul 13 2021 18:47:57 GMT+0200 (GMT+02:00),0.000584628,,213233664,146179896,normal
Tue Jul 13 2021 18:47:57 GMT+0200 (GMT+02:00),0.000584628,[OUT] - 200 [GET] http://www.google.it/,213233664,146179896,normal
Tue Jul 13 2021 18:47:57 GMT+0200 (GMT+02:00),0.000584628,[IN] - 200 [GET] /api/patients,213233664,146179896,normal
Tue Jul 13 2021 18:47:58 GMT+0200 (GMT+02:00),0.000759317,,213233664,146238008,normal
Tue Jul 13 2021 18:47:59 GMT+0200 (GMT+02:00),0.000759317,,213233664,146238008,normal
Tue Jul 13 2021 18:48:00 GMT+0200 (GMT+02:00),0.000744934,,212865024,146238008,normal
Tue Jul 13 2021 18:48:00 GMT+0200 (GMT+02:00),0.000744934,[OUT] - 200 [GET] http://www.google.it/,212865024,146238008,normal
Tue Jul 13 2021 18:48:01 GMT+0200 (GMT+02:00),0.000744934,,212865024,146238008,normal
Tue Jul 13 2021 18:48:02 GMT+0200 (GMT+02:00),0.00183182,,213524480,146238008,normal
Tue Jul 13 2021 18:48:03 GMT+0200 (GMT+02:00),0.00183182,,213524480,146238008,normal
Tue Jul 13 2021 18:48:03 GMT+0200 (GMT+02:00),0.00183182,[OUT] - 200 [GET] http://www.google.it/,213524480,146238008,normal
Tue Jul 13 2021 18:48:04 GMT+0200 (GMT+02:00),0.00183182,,213524480,146238008,normal
Tue Jul 13 2021 18:48:05 GMT+0200 (GMT+02:00),0.00183182,,213524480,146238008,normal
Tue Jul 13 2021 18:48:06 GMT+0200 (GMT+02:00),0.000548089,,213823488,146238008,normal
Tue Jul 13 2021 18:48:06 GMT+0200 (GMT+02:00),0.000548089,[OUT] - 200 [GET] http://www.google.it/,213823488,146238008,normal
Tue Jul 13 2021 18:48:07 GMT+0200 (GMT+02:00),0.000548089,,213823488,146238008,normal
Tue Jul 13 2021 18:48:08 GMT+0200 (GMT+02:00),0.00066225,,213078016,146236952,normal
Tue Jul 13 2021 18:48:09 GMT+0200 (GMT+02:00),0.00066225,,213078016,146236952,normal
Tue Jul 13 2021 18:48:09 GMT+0200 (GMT+02:00),0.00066225,[OUT] - 200 [GET] http://www.google.it/,213078016,146236952,normal
Tue Jul 13 2021 18:48:10 GMT+0200 (GMT+02:00),0.00066225,,213078016,146236952,normal
Tue Jul 13 2021 18:48:11 GMT+0200 (GMT+02:00),0.00066225,,213078016,146236952,normal
Tue Jul 13 2021 18:48:12 GMT+0200 (GMT+02:00),0.000716648,,213417984,146236952,normal
Tue Jul 13 2021 18:48:12 GMT+0200 (GMT+02:00),0.000716648,[OUT] - 200 [GET] http://www.google.it/,213417984,146236952,normal
Tue Jul 13 2021 18:48:13 GMT+0200 (GMT+02:00),0.000716648,,213417984,146236952,normal
Tue Jul 13 2021 18:48:14 GMT+0200 (GMT+02:00),0.000474941,,213676032,146236952,normal
Tue Jul 13 2021 18:48:15 GMT+0200 (GMT+02:00),0.000474941,,213676032,146236952,normal
Tue Jul 13 2021 18:48:15 GMT+0200 (GMT+02:00),0.000474941,[OUT] - 200 [GET] http://www.google.it/,213676032,146236952,normal
Tue Jul 13 2021 18:48:16 GMT+0200 (GMT+02:00),0.000474941,,213676032,146236952,normal
Tue Jul 13 2021 18:48:17 GMT+0200 (GMT+02:00),0.000474941,,213676032,146236952,normal
Tue Jul 13 2021 18:48:18 GMT+0200 (GMT+02:00),0.000590569,,213987328,146236952,normal
Tue Jul 13 2021 18:48:18 GMT+0200 (GMT+02:00),0.000590569,[OUT] - 200 [GET] http://www.google.it/,213987328,146236952,normal
Tue Jul 13 2021 18:48:19 GMT+0200 (GMT+02:00),0.000590569,,213987328,146236952,normal
Tue Jul 13 2021 18:48:20 GMT+0200 (GMT+02:00),0.000587739,,213221376,146243224,normal
Tue Jul 13 2021 18:48:21 GMT+0200 (GMT+02:00),0.000587739,,213221376,146243224,normal
Tue Jul 13 2021 18:48:21 GMT+0200 (GMT+02:00),0.000587739,[OUT] - 200 [GET] http://www.google.it/,213221376,146243224,normal
Tue Jul 13 2021 18:48:22 GMT+0200 (GMT+02:00),0.000587739,,213221376,146243224,normal
Tue Jul 13 2021 18:48:23 GMT+0200 (GMT+02:00),0.000587739,,213221376,146243224,normal
Tue Jul 13 2021 18:48:24 GMT+0200 (GMT+02:00),0.000438845,,213528576,146243224,normal
Tue Jul 13 2021 18:48:24 GMT+0200 (GMT+02:00),0.000438845,[OUT] - 200 [GET] http://www.google.it/,213528576,146243224,normal
Tue Jul 13 2021 18:48:25 GMT+0200 (GMT+02:00),0.000438845,,213528576,146243224,normal
Tue Jul 13 2021 18:48:26 GMT+0200 (GMT+02:00),0.000785095,,213798912,146243224,normal
Tue Jul 13 2021 18:48:27 GMT+0200 (GMT+02:00),0.000785095,,213798912,146243224,normal
Tue Jul 13 2021 18:48:27 GMT+0200 (GMT+02:00),0.000785095,[OUT] - 200 [GET] http://www.google.it/,213798912,146243224,normal
Tue Jul 13 2021 18:48:28 GMT+0200 (GMT+02:00),0.000785095,,213798912,146252528,normal
Tue Jul 13 2021 18:48:29 GMT+0200 (GMT+02:00),0.000785095,,213798912,146252528,normal
Tue Jul 13 2021 18:48:30 GMT+0200 (GMT+02:00),0.000653508,,213102592,146252528,normal
Tue Jul 13 2021 18:48:30 GMT+0200 (GMT+02:00),0.000653508,[OUT] - 200 [GET] http://www.google.it/,213102592,146252528,normal
Tue Jul 13 2021 18:48:31 GMT+0200 (GMT+02:00),0.000653508,,213102592,146252528,normal
